鄓 yè
鄔 wū
鄕 xiāng
鄖 yún
鄗 hào
鄘 yōng
鄙 bǐ
鄚 mào
鄛 cháo
鄜 fū
鄝 liǎo
鄞 yín
鄟 zhuān
鄠 hù
鄡 qiāo
鄢 yān
鄣 zhāng
鄤 màn
鄥 qiāo
鄦 xǔ
鄧 dèng
鄨 bì
鄩 xún
鄪 bì
鄫 zēng
鄬 wéi
鄭 zhèng
鄮 mào
鄯 shàn
鄰 lín
鄱 pó
鄲 dān
鄳 méng
鄴 yè
鄵 cào
鄶 kuài
鄷 fēng
鄸 méng
鄹 zōu
鄺 kuàng
鄻 liǎn
鄼 zàn
鄽 chán
鄾 yōu
鄿 jī
酀 yàn
酁 chán
酂 cuó
酃 líng
酄 huān
酅 xī
酆 fēng
酇 zàn
酈 lì
酉 yǒu
酊 dīng
酋 qiú
酌 zhuó
配 pèi
酎 zhòu
酏 yǐ
酐 gān
酑 yú
酒 jiǔ
酓 yǎn
酔 zuì
酕 máo
酖 zhèn
酗 xù
酘 dòu
酙 zhēn
酚 fēn
酛 yuan
酜 fu
酝 yùn
酞 tài
酟 tiān
酠 qiǎ
酡 tuó
酢 cù
酣 hān
酤 gū
酥 sū
酦 fā
酧 chóu
酨 zài
酩 mǐng
酪 lào
酫 chuò
酬 chou
酭 yòu
酮 tóng
酯 zhǐ
酰 xiān
酱 jiàng
酲 chéng
酳 yìn
酴 tú
酵 jiào
酶 méi
酷 kù
酸 suān
酹 lèi
酺 pú
酻 zuì
酼 hǎi
酽 yàn
酾 shāi
酿 niàng
醀 wéi
醁 lù
醂 lǎn
醃 yān
醄 táo
醅 pēi
醆 zhǎn
醇 chún
醈 tán
醉 zuì
醊 zhuì
醋 cù
醌 kūn
醍 tí
醎 xián
醏 dū
醐 hú
醑 xǔ
醒 xǐng
醓 tǎn
醔 qiú
醕 chún
醖 yùn
醗 pò
醘 kē
醙 sōu
醚 mí
醛 quán
醜 chǒu
醝 cuō
醞 yùn
醟 yòng
醠 àng
醡 zhà
醢 hǎi
醣 táng
醤 jiàng
醥 piǎo
醦 chěn
醧 yù
醨 lí
醩 zāo
醪 láo
醫 yī
醬 jiàng
醭 bú
醮 jiào
醯 xī
醰 tán
醱 fā
醲 nóng
醳 yì
醴 lǐ
醵 jù
醶 yàn
醷 yì
醸 niàng
醹 rú
醺 xūn
醻 chóu
醼 yàn
醽 líng
醾 mí
醿 mí
釀 niàng
釁 xìn
釂 jiào
釃 shāi
釄 mí
釅 yàn
釆 biàn
采 cǎi
釈 shì
釉 yòu
释 shì
釋 shì
里 lǐ
重 zhòng
野 yě
量 liàng
釐 lí
金 jīn
釒 jīn
釓 qiú
釔 yǐ
釕 liǎo
釖 dāo
釗 zhāo
釘 dīng
釙 pò
釚 qiú
釛 bā
釜 fǔ
針 zhēn
釞 zhí
釟 bā
釠 luàn
釡 fǔ
釢 nǎi
釣 diào
釤 shàn
釥 qiǎo
釦 kòu
釧 chuàn
釨 zǐ
釩 fǎn
釪 huá
釫 huá
釬 hàn
釭 gāng
釮 qí
釯 máng
釰 rì
釱 dì
釲 sì
釳 xì
釴 yì
釵 chāi
釶 shī
釷 tǔ
釸 xī
釹 nǚ
釺 qiān
釻 qiu
釼 jiàn
釽 pì
釾 yé
釿 jīn
鈀 bā
鈁 fāng
鈂 chén
鈃 xíng
鈄 dǒu
鈅 yuè
鈆 qiān
鈇 fū
鈈 pī
鈉 nà
鈊 xīn
鈋 é
鈌 jué
鈍 dùn
鈎 gōu
鈏 yǐn
鈐 qián
鈑 bǎn
鈒 sà
鈓 rén
鈔 chāo
鈕 niǔ
鈖 fēn
鈗 yǔn
鈘 jǐ
鈙 qín
鈚 pī
鈛 guō
鈜 hóng
鈝 yín
鈞 jūn
鈟 shī
鈠 yì
鈡 zhōng
鈢 xǐ
鈣 gài
鈤 rì
鈥 huǒ
鈦 tài
鈧 kàng
鈨 yuan
鈩 lu
鈪 è
鈫 wen
鈬 duó
鈭 zī
鈮 nǐ
鈯 tú
鈰 shì
鈱 mín
鈲 gū
鈳 kē
鈴 líng
鈵 bǐng
鈶 sì
鈷 gǔ
鈸 bó
鈹 pī
鈺 yù
鈻 sì
鈼 zuó
鈽 bū
鈾 yoú
鈿 tián
鉀 jiǎ
鉁 zhēn
鉂 shǐ
鉃 shì
鉄 zhí
鉅 jù
鉆 chān
鉇 shī
鉈 shī
鉉 xuàn
鉊 zhāo
鉋 bào
鉌 hé
鉍 bì
鉎 shēng
鉏 chú
鉐 shí
鉑 bó
鉒 zhù
鉓 chì
鉔 zā
鉕 pō
鉖 tóng
鉗 qián
鉘 fú
鉙 zhǎi
鉚 liǔ
鉛 qiān
鉜 fú
鉝 lì
鉞 yuè
鉟 pī
鉠 yāng
鉡 bàn
鉢 bō
鉣 jié
鉤 goū
鉥 shù
鉦 zhēng
鉧 mǔ
鉨 xǐ
鉩 xǐ
鉪 dì
鉫 jiā
鉬 mù
鉭 tǎn
鉮 huán
鉯 yǐ
鉰 sī
鉱 kuàng
鉲 kǎ
鉳 běi
鉴 jiàn
鉵 tóng
鉶 xíng
鉷 hóng
鉸 jiǎo
鉹 chǐ
鉺 èr
鉻 luò
鉼 bǐng
鉽 shì
鉾 móu
鉿 jiā
銀 yín
銁 jūn
銂 zhōu
銃 chòng
銄 xiǎng
銅 tóng
銆 mò
銇 lèi
銈 jī
銉 yù
銊 xù
銋 rén
銌 zùn
銍 zhì
銎 qióng
銏 shàn
銐 chì
銑 xiǎn
銒 xíng
銓 quán
銔 pī
銕 tiě
銖 zhū
銗 xiàng
銘 míng
銙 kuǎ
銚 yáo
銛 xiān
銜 xián
銝 xiū
銞 jūn
銟 chā
銠 lǎo
銡 jí
銢 pǐ
銣 rú
銤 mǐ
銥 yī
銦 yīn
銧 guāng
銨 ǎn
銩 diū
銪 yǒu
銫 sè
銬 kào
銭 qián
銮 luán
銯 si
銰 āi
銱 diào
銲 hàn
銳 ruì
銴 shì
銵 kēng
銶 qiú
銷 xiāo
銸 zhé
銹 xiù
銺 zàng
銻 tí
銼 cuò
銽 guā
銾 hòng
銿 zhōng
鋀 tōu
鋁 lǚ
鋂 méi
鋃 láng
鋄 wǎn
鋅 xīn
鋆 yún
鋇 bèi
鋈 wù
鋉 sù
鋊 yù
鋋 chán
鋌 dìng
鋍 bó
鋎 hàn
鋏 jiá
鋐 hóng
鋑 cuān
鋒 fēng
鋓 chān
鋔 wǎn
鋕 zhì
鋖 sī
鋗 xuān
鋘 huá
鋙 yǔ
鋚 tiáo
鋛 gǒng
鋜 zhuó
鋝 lüè
鋞 xíng
鋟 qǐn
鋠 shèn
鋡 hán
鋢 lüè
鋣 yé
鋤 chú
鋥 zèng
鋦 jū
鋧 xiàn
鋨 tiě
鋩 máng
鋪 pù
鋫 lí
鋬 pàn
鋭 ruì
鋮 chéng
鋯 gào
鋰 lǐ
鋱 tè
鋲 bing
鋳 zhù
鋴 zhen
鋵 tū
鋶 liǔ
鋷 zuì
鋸 jù
鋹 chǎng
鋺 yuǎn
鋻 jiàn
鋼 gāng
鋽 diào
鋾 táo
鋿 cháng
錀 lún
錁 guǒ
錂 líng
錃 bēi
錄 lù
錅 lí
錆 qiāng
錇 póu
錈 juǎn
錉 mín
錊 zuì
錋 péng
錌 àn
錍 pī
錎 xiàn
錏 yā
錐 zhuī
錑 lèi
錒 kē
錓 kōng
錔 tà
錕 kūn
錖 dú
錗 nèi
錘 chuí
錙 zī
錚 zhēng
錛 bēn
錜 niè
錝 zòng
錞 chún
錟 tán
錠 dìng
錡 qí
錢 qián
錣 zhuì
錤 jī
錥 yù
錦 jǐn
錧 guǎn
錨 máo
錩 chāng
錪 tiǎn
錫 xī
錬 liàn
錭 táo
錮 gù
錯 cuò
錰 shù
錱 zhēn
録 lù
錳 měng
錴 lù
錵 huā
錶 biǎo
錷 gá
錸 lái
錹 kěn
錺 fang
錻 wu
錼 nài
錽 wàn
錾 zàn
錿 hu
鍀 dé
鍁 xiān
鍂 piān
鍃 huō
鍄 liàng
鍅 fa
鍆 mén
鍇 kǎi
鍈 yīng
鍉 dī
鍊 liàn
鍋 guō
鍌 xiǎn
鍍 dù
鍎 tú
鍏 wéi
鍐 zōng
鍑 fù
鍒 róu
鍓 jí
鍔 è
鍕 jūn
鍖 chěn
鍗 tí
鍘 zhá
鍙 hù
鍚 yáng
鍛 duàn
鍜 xiá
鍝 yú
鍞 kēng
鍟 xīng
鍠 huáng
鍡 wěi
鍢 fù
鍣 zhāo
鍤 chā
鍥 qiè
鍦 shī
鍧 hōng
鍨 kuí
鍩 tiǎn
鍪 móu
鍫 qiāo
鍬 qiāo
鍭 hóu
鍮 tōu
鍯 cōng
鍰 huán
鍱 yè
鍲 mín
鍳 jiàn
鍴 duān
鍵 jiàn
鍶 sōng
鍷 kuí
鍸 hú
鍹 xuān
鍺 duǒ
鍻 jié
鍼 zhēn
鍽 biān
鍾 zhōng
鍿 zī
鎀 xiū
鎁 yé
鎂 měi
鎃 pài
鎄 āi
鎅 jiè
鎆 qian
鎇 méi
鎈 suǒ
鎉 dá
鎊 pāng
鎋 xiá
鎌 lián
鎍 suǒ
鎎 kài
鎏 liú
鎐 yáo
鎑 yè
鎒 nòu
鎓 wēng
鎔 róng
鎕 táng
鎖 suǒ
鎗 qiāng
鎘 lì
鎙 shuò
鎚 chuí
鎛 bó
鎜 pán
鎝 dā
鎞 bī
鎟 sǎng
鎠 gāng
鎡 zī
鎢 wū
鎣 yíng
鎤 huàng
鎥 tiáo
鎦 liú
鎧 kǎi
鎨 sǔn
鎩 shā
鎪 sōu
鎫 wàn
鎬 hào
鎭 zhèn
鎮 zhèn
鎯 láng
鎰 yì
鎱 yuán
鎲 tǎng
鎳 niè
鎴 xí
鎵 jiā
鎶 gē
鎷 mǎ
鎸 juān
鎹 song
鎺 zu
鎻 suǒ
鎼 xià
鎽 feng
鎾 wen
鎿 ná
鏀 lǔ
鏁 suǒ
鏂 ōu
鏃 zú
鏄 tuán
鏅 xiū
鏆 guàn
鏇 xuàn
鏈 liàn
鏉 shòu
鏊 ào
鏋 mǎn
鏌 mò
鏍 luó
鏎 bì
鏏 wèi
鏐 liú
鏑 dí
鏒 sǎn
鏓 zǒng
鏔 yí
鏕 lù
鏖 áo
鏗 kēng
鏘 qiāng
鏙 cuī
鏚 qī
鏛 cháng
鏜 tāng
鏝 màn
鏞 yōng
鏟 chǎn
鏠 fēng
鏡 jìng
鏢 biāo
鏣 shù
鏤 lòu
鏥 xiù
鏦 cōng
鏧 lóng
鏨 zàn
鏩 jiàn
鏪 cáo
鏫 lí
鏬 xià
鏭 xī
鏮 kāng
鏯 shuang
鏰 bèng
鏱 zhang
鏲 qian
鏳 chēng
鏴 lù
鏵 huá
鏶 jí
鏷 pú
鏸 huì
鏹 qiǎng
鏺 pō
鏻 lín
鏼 sè
鏽 xiù
鏾 sǎn
鏿 chēng
鐀 kuì
鐁 sī
鐂 liù
鐃 náo
鐄 huáng
鐅 piě
鐆 suì
鐇 fán
鐈 qiáo
鐉 quān
鐊 yáng
鐋 tāng
鐌 xiàng
鐍 jué
鐎 jiāo
鐏 zūn
鐐 liáo
鐑 qiè
鐒 láo
鐓 duì
鐔 xín
鐕 zān
鐖 jī
鐗 jiǎn
鐘 zhōng
鐙 dèng
鐚 yā
鐛 yìng
鐜 duī
鐝 jué
鐞 nòu
鐟 zān
鐠 pǔ
鐡 tiě
鐢 fán
鐣 zhang
鐤 dǐng
鐥 shàn
鐦 kāi
鐧 jiān
鐨 fèi
鐩 suì
鐪 lǔ
鐫 juān
鐬 huì
鐭 yù
鐮 lián
鐯 zhuó
鐰 qiāo
鐱 jiàn
鐲 zhuó
鐳 léi
鐴 bì
鐵 tiě
鐶 huán
鐷 yè
鐸 duó
鐹 guǒ
鐺 dang
鐻 jù
鐼 fén
鐽 dá
鐾 bèi
鐿 yì
鑀 ài
鑁 zōng
鑂 xùn
鑃 diào
鑄 zhù
鑅 héng
鑆 zhuì
鑇 jī
鑈 niè
鑉 hé
鑊 huò
鑋 qīng
鑌 bīn
鑍 yīng
鑎 kuì
鑏 níng
鑐 xū
鑑 jiàn
鑒 jiàn
鑓 qian
鑔 chǎ
鑕 zhì
鑖 miè
鑗 lí
鑘 léi
鑙 jī
鑚 zuàn
鑛 kuàng
鑜 shǎng
鑝 péng
鑞 là
鑟 dú
鑠 shuò
鑡 chuò
鑢 lǜ
鑣 biāo
鑤 bào
鑥 lǔ
鑦 xian
鑧 kuan
鑨 lóng
鑩 è
鑪 lú
鑫 xīn
鑬 jiàn
鑭 làn
鑮 bó
鑯 jiān
鑰 yào
鑱 chán
鑲 xiāng
鑳 jiàn
鑴 xī
鑵 guàn
鑶 cáng
鑷 niè
鑸 lěi
鑹 cuān
鑺 qú
鑻 pàn
鑼 luó
鑽 zuān
鑾 luán
鑿 záo
钀 niè
钁 jué
钂 tǎng
钃 shǔ
钄 lán
钅 jīn
钆 gá
钇 yǐ
针 zhēn
钉 dīng
钊 zhāo
钋 pō
钌 liǎo
钍 tǔ
钎 qiān
钏 chuàn
钐 shān
钑 jí
钒 fán
钓 diào
钔 mén
钕 nǚ
钖 yáng
钗 chāi
钘 xíng
钙 gài
钚 bù
钛 tài
钜 jù
钝 dùn
钞 chāo
钟 zhōng
钠 nà
钡 bèi
钢 gāng
钣 bǎn
钤 qián
钥 yào
钦 qīn
钧 jūn
钨 wū
钩 goū
钪 kàng
钫 fāng
钬 huǒ
钭 tǒu
钮 niǔ
钯 bǎ
钰 yù
钱 qián
钲 zhēng
钳 qián
钴 gǔ
钵 bō
钶 ē
钷 pǒ
钸 bù
钹 bó
钺 yuè
钻 zuān
钼 mù
钽 tǎn
钾 jiǎ
钿 diàn
铀 yoú
铁 tiě
铂 bó
铃 líng
铄 shuò
铅 qiān
铆 mǎo
铇 bào
铈 shì
铉 xuàn
铊 tā
铋 bì
铌 ní
铍 pī
铎 duó
铏 xíng
铐 kào
铑 lǎo
铒 ěr
铓 máng
铔 yà
铕 yǒu
铖 chéng
铗 jiá
铘 yé
铙 náo
铚 zhì
铛 dang
铜 tóng
铝 lǚ
铞 diào
铟 yīn
铠 kǎi
铡 zhá
铢 zhū
铣 xǐ
铤 dìng
铥 diū
铦 xiān
铧 huá
铨 quán
铩 shā
铪 hā
铫 diào
铬 gè
铭 míng
铮 zhēng
铯 sè
铰 jiǎo
铱 yī
铲 chǎn
铳 chòng
铴 tāng
铵 ǎn
银 yín
铷 rú
铸 zhù
铹 láo
铺 pù
铻 wú
铼 lái
铽 tè
链 liàn
铿 kēng
销 xiāo
锁 suǒ
锂 lǐ
锃 zèng
锄 chú
锅 guō
锆 gào
锇 é
锈 xiù
锉 cuò
锊 lüè
锋 fēng
锌 xīn
锍 liǔ
锎 kāi
锏 jiǎn
锐 ruì
锑 tī
锒 láng
锓 qǐn
锔 jū
锕 ā
锖 qiāng
锗 zhě
锘 nuò
错 cuò
锚 máo
锛 bēn
锜 qí
锝 dé
锞 kè
锟 kūn
锠 chāng
锡 xī
锢 gù
锣 luó
锤 chuí
锥 zhuī
锦 jǐn
锧 zhì
锨 xiān
锩 juǎn
锪 huō
锫 péi
锬 tán
锭 dìng
键 jiàn
锯 jù
锰 měng
锱 zī
锲 qiè
锳 yīng
锴 kǎi
锵 qiāng
锶 sī
锷 è
锸 chā
锹 qiāo
锺 zhōng
锻 duàn
锼 sōu
锽 huáng
锾 huán
锿 āi
镀 dù
镁 měi
镂 lòu
镃 zī
镄 fèi
镅 méi
镆 mò
镇 zhèn
镈 bó
镉 gé
镊 niè
镋 tǎng
镌 juān
镍 niè
镎 ná
镏 liú
镐 gǎo
镑 bàng
镒 yì
镓 jiā
镔 bīn
镕 róng
镖 biāo
镗 tāng
镘 màn
镙 luó
镚 bèng
镛 yōng
镜 jìng
镝 dī
镞 zú
镟 xuàn
镠 liú
镡 chán
镢 jué
镣 liào
镤 pú
镥 lǔ
镦 duì
镧 lán
镨 pǔ
镩 cuān
镪 qiāng
镫 dèng
镬 huò
镭 léi
镮 huán
镯 zhuó
镰 lián
镱 yì
镲 chǎ
镳 biāo
镴 là
镵 chán
镶 xiāng
長 zhǎng
镸 cháng
镹 jiǔ
镺 ǎo
镻 dié
镼 qū
镽 liǎo
镾 mí
长 zhǎng
門 mén
閁 mà
閂 shuān
閃 shǎn
閄 huò
閅 mén
閆 yán
閇 bì
閈 hàn
閉 bì
閊 shan
開 kāi
閌 kàng
閍 bēng
閎 hóng
閏 rùn
閐 sàn
閑 xián
閒 jiān
間 jiān
閔 mǐn
閕 xiā
閖 shui
閗 dòu
閘 zhá
閙 nào
閚 zhān
閛 pēng
閜 xiǎ
閝 líng
閞 biàn
閟 bì
閠 rùn
閡 ài
関 guān
閣 gé
閤 gé
閥 fá
閦 chù
閧 hòng
閨 guī
閩 mǐn
閪 sē
閫 kǔn
閬 làng
閭 lǘ
閮 tíng
閯 shà
閰 jú
閱 yuè
閲 yuè
閳 chǎn
閴 qù
閵 lìn
閶 chāng
閷 shài
閸 kǔn
閹 yān
閺 wén
閻 yán
閼 è
閽 hūn
閾 yù
閿 wén
闀 xiàng
闁 bāo
闂 hòng
闃 qù
闄 yǎo
闅 wén
闆 bǎn
闇 àn
闈 wéi
闉 yīn
闊 kuò
闋 què
闌 lán
闍 dū
闎 quan
闏 fēng
闐 tián
闑 niè
闒 tà
闓 kǎi
闔 hé
闕 què
闖 chuǎng
闗 guān
闘 dòu
闙 qǐ
闚 kuī
闛 táng
關 guān
闝 piáo
闞 kàn
闟 xì
闠 huì
闡 chǎn
闢 pī
闣 dàng
闤 huán
闥 tà
闦 wén
闧 tā
门 mén
闩 shuān
闪 shǎn
闫 yàn
闬 hàn
闭 bì
问 wèn
闯 chuǎng
闰 rùn
闱 wéi
闲 xián
闳 hóng
间 jiān
闵 mǐn
闶 kāng
闷 mèn
闸 zhá
闹 nào
闺 guī
闻 wén
闼 tà
闽 mǐn
闾 lǘ
闿 kǎi
阀 fá
阁 gé
阂 hé
阃 kǔn
阄 jiū
阅 yuè
阆 láng
阇 dū
阈 yù
阉 yān
阊 chāng
阋 xì
阌 wén
阍 hūn
阎 yán
阏 è
阐 chǎn
阑 lán
阒 qù
阓 huì
阔 kuò
阕 què
阖 hé
阗 tián
阘 dá
阙 quē
阚 hǎn
阛 huán
阜 fù
阝 fù
阞 lè
队 duì
阠 xìn
阡 qiān
阢 wù
阣 gài
阤 zhì
阥 yīn
阦 yáng
阧 dǒu
阨 è
阩 shēng
阪 bǎn
阫 péi
阬 kēng
阭 yǔn
阮 ruǎn
阯 zhǐ
阰 pí
阱 jǐng
防 fáng
阳 yáng
阴 yīn
阵 zhèn
阶 jiē
阷 chēng
阸 è
阹 qū
阺 dǐ
阻 zǔ
阼 zuò
阽 diàn
阾 lǐng
阿 ā
陀 tuó
陁 tuó
陂 bēi
陃 bǐng
附 fù
际 jì
陆 lù
陇 lǒng
陈 chén
陉 xíng
陊 duò
陋 loù
陌 mò
降 jiàng
陎 shū
陏 duò
限 xiàn
陑 ér
陒 guǐ
陓 yū
陔 gāi
陕 shǎn
陖 jùn
陗 qiào
陘 xíng
陙 chún
陚 fù
陛 bì
陜 xiá
陝 shǎn
陞 shēng
陟 zhì
陠 pū
陡 doǔ
院 yuàn
陣 zhèn
除 chú
陥 xiàn
陦 dao
陧 niè
陨 yǔn
险 xiǎn
陪 péi
陫 fèi
陬 zōu
陭 yì
陮 duì
陯 lún
陰 yīn
陱 jū
陲 chuí
陳 chén
陴 pí
陵 líng
陶 táo
陷 xiàn
陸 lù
陹 shēng
険 xiǎn
陻 yīn
陼 zhǔ
陽 yáng
陾 réng
陿 xiá
隀 chóng
隁 yàn
隂 yīn
隃 shù
隄 dī
隅 yú
隆 lóng
隇 wēi
隈 wēi
隉 niè
隊 duì
隋 suí
隌 ǎn
隍 huáng
階 jiē
随 suí
隐 yǐn
隑 gài
隒 yǎn
隓 huī
隔 gé
隕 yǔn
隖 wù
隗 kuí
隘 ài
隙 xì
隚 táng
際 jì
障 zhàng
隝 dǎo
隞 áo
隟 xì
隠 yǐn
隡 sa
隢 rǎo
隣 lín
隤 tuí
隥 dèng
隦 jiǎo
隧 suì
隨 suí
隩 ào
險 xiǎn
隫 fén
隬 nǐ
隭 ér
隮 jī
隯 dǎo
隰 xí
隱 yǐn
隲 é
隳 huī
隴 lǒng
隵 xī
隶 lì
隷 lì
隸 lì
隹 zhuī
隺 hú
隻 zhī
隼 sǔn
隽 juàn
难 nán
隿 yì
雀 què
雁 yàn
雂 qín
雃 qiān
雄 xióng
雅 yā
集 jí
雇 gù
雈 huán
雉 zhì
雊 gòu
雋 juàn
雌 cí
雍 yōng
雎 jū
雏 chú
雐 hū
雑 zá
雒 luò
雓 yú
雔 chóu
雕 diāo
雖 suī
雗 hàn
雘 wò
雙 shuāng
雚 guàn
雛 chú
雜 zá
雝 yōng
雞 jī
雟 xī
雠 chóu
雡 liù
離 lí
難 nán
雤 xué
雥 zá
雦 jí
雧 jí
雨 yǔ
雩 yú
雪 xuě
雫 nǎ
雬 fǒu
雭 sè
雮 mù
雯 wén
雰 fēn
雱 pāng
雲 yún
雳 lì
雴 chì
雵 yāng
零 líng
雷 léi
雸 án
雹 báo
雺 wù
電 diàn
雼 dàng
雽 hù
雾 wù
雿 diào
需 xū
霁 jì
霂 mù
霃 chén
霄 xiāo
霅 zhà
霆 tíng
震 zhèn
霈 pèi
霉 méi
霊 líng
霋 qī
霌 zhōu
霍 huò
霎 shà
霏 fēi
霐 hóng
霑 zhān
霒 yīn
霓 ní
霔 zhù
霕 tún
霖 lín
霗 ling
霘 dòng
霙 yīng
霚 wù
霛 líng
霜 shuāng
霝 líng
霞 xiá
霟 hóng
霠 yīn
霡 mài
霢 mài
霣 yǔn
霤 liù
霥 mèng
霦 bīn
霧 wù
霨 wèi
霩 kuò
霪 yín
霫 xí
霬 yì
霭 ǎi
霮 dàn
霯 tèng
霰 sǎn
霱 yù
露 lù
霳 lóng
霴 dài
霵 jí
霶 pāng
霷 yáng
霸 bà
霹 pī
霺 wéi
霻 fēng
霼 xì
霽 jì
霾 mái
霿 méng
靀 méng
靁 léi
靂 lì
靃 huò
靄 ǎi
靅 fèi
靆 dài
靇 lóng
靈 líng
靉 ài
靊 fēng
靋 lì
靌 bǎo
靍 he
靎 hè
靏 hè
靐 bìng
靑 qīng
青 qīng
靓 jìng
靔 tiān
靕 zhēn
靖 jìng
靗 chēng
靘 qìng
静 jìng
靚 jìng
靛 diàn
靜 jìng
靝 tiān
非 fēi
靟 fēi
靠 kào
靡 mí
面 miàn
靣 miàn
靤 bào
靥 yè
靦 tiǎn
靧 huì
靨 yè
革 gé
靪 dīng
靫 chá
靬 qián
靭 rèn
靮 dí
靯 dù
靰 wù
靱 rèn
靲 qín
靳 jìn
靴 xuē
靵 niǔ
靶 bǎ
靷 yǐn
靸 sǎ
靹 nà
靺 mò
靻 zǔ
靼 dá
靽 bàn
靾 yì
靿 yào
鞀 táo
鞁 bèi
鞂 jiá
鞃 hóng
鞄 páo
鞅 yāng
鞆 bing
鞇 yīn
鞈 gé
鞉 táo
鞊 jié
鞋 xié
鞌 ān
鞍 ān
鞎 hén
鞏 gǒng
鞐 qia
鞑 dá
鞒 qiáo
鞓 tīng
鞔 mán
鞕 yìng
鞖 suī
鞗 tiáo
鞘 qiào
鞙 xuàn
鞚 kòng
鞛 běng
鞜 tà
鞝 shàng
鞞 bǐng
鞟 kuò
鞠 jū
鞡 la
鞢 xiè
鞣 róu
鞤 bāng
鞥 ēng
鞦 qiū
鞧 qiū
鞨 hé
鞩 xiào
鞪 mù
鞫 jū
鞬 jiān
鞭 biān
鞮 dī
鞯 jiān
鞰 wēn
鞱 tāo
鞲 gōu
鞳 tà
鞴 bèi
鞵 xié
鞶 pán
鞷 gé
鞸 bì
鞹 kuò
鞺 tāng
鞻 lóu
鞼 guì
鞽 qiáo
鞾 xuē
鞿 jī
韀 jiān
韁 jiāng
韂 chàn
韃 dá
韄 hù
韅 xiǎn
韆 qiān
韇 dú
韈 wà
韉 jiān
韊 lán
韋 wéi
韌 rèn
韍 fú
韎 mèi
韏 quàn
韐 gé
韑 wěi
韒 qiào
韓 hán
韔 chàng
韕 kuo
韖 rǒu
韗 yùn
韘 shè
韙 wěi
韚 gé
韛 bài
韜 tāo
韝 gōu
韞 yùn
韟 gāo
韠 bì
韡 wěi
韢 suì
韣 dú
韤 wà
韥 dú
韦 wéi
韧 rèn
韨 fú
韩 hán
韪 wěi
韫 yùn
韬 tāo
韭 jiǔ
韮 jiǔ
韯 xiān
韰 xiè
韱 xiān
韲 jī
音 yīn
韴 zá
韵 yùn
韶 sháo
韷 lè
韸 péng
韹 huáng
韺 yīng
韻 yùn
韼 péng
韽 ān
韾 yīn
響 xiǎng
頀 hù
頁 yè
頂 dǐng
頃 qǐng
頄 kuí
項 xiàng
順 shùn
頇 àn
須 xū
頉 yí
頊 xū
頋 ě
頌 sòng
頍 kuǐ
頎 qí
頏 háng
預 yù
頑 wán
頒 bān
頓 dùn
頔 dí
頕 dān
頖 pàn
頗 pō
領 lǐng
頙 chè
頚 jǐng
頛 lèi
頜 hé
頝 qiāo
頞 è
頟 é
頠 wěi
頡 xié
頢 kuò
頣 shěn
頤 yí
頥 shěn
頦 hái
頧 duǐ
頨 yǔ
頩 pīng
頪 lèi
頫 fǔ
頬 jiá
頭 toú
頮 huì
頯 kuí
頰 jiá
頱 luō
頲 tǐng
頳 chēng
頴 yǐng
頵 yūn
頶 hú
頷 hàn
頸 jǐng
頹 tuí
頺 tuí
頻 pín
頼 lài
頽 tuí
頾 zī
頿 zī
顀 chuí
顁 dìng
顂 lài
顃 tán
顄 hàn
顅 qiān
顆 kē
顇 cuì
顈 xuǎn
顉 qīn
顊 yí
顋 sāi
題 tí
額 é
顎 è
顏 yán
顐 wèn
顑 kǎn
顒 yóng
顓 zhuān
顔 yán
顕 xiǎn
顖 xìn
顗 yǐ
願 yuàn
顙 sǎng
顚 diān
顛 diān
顜 jiǎng
顝 kuī
類 lèi
顟 láo
顠 piǎo
顡 wài
顢 mán
顣 cù
顤 yáo
顥 hào
顦 qiáo
顧 gù
顨 xùn
顩 yǎn
顪 huì
顫 chàn
顬 rú
顭 méng
顮 bīn
顯 xiǎn
顰 pín
顱 lú
顲 lǎn
顳 niè
顴 quán
页 yè
顶 dǐng
顷 qǐng
顸 hān
项 xiàng
顺 shùn
须 xū
顼 xū
顽 wán
顾 gù
顿 dùn
颀 qí
颁 bān
颂 sòng
颃 háng
预 yù
颅 lú
领 lǐng
颇 pō
颈 jǐng
颉 jié
颊 jiá
颋 tǐng
颌 gé
颍 yǐng
颎 jiǒng
颏 kē
颐 yí
频 pín
颒 huì
颓 tuí
颔 hàn
颕 yǐng
颖 yǐng
颗 kē
题 tí
颙 yóng
颚 è
颛 zhuān
颜 yán
额 é
颞 niè
颟 mān
颠 diān
颡 sǎng
颢 hào
颣 lèi
颤 chàn
颥 rú
颦 pín
颧 quán
風 fēng
颩 biāo
颪 gua
颫 fú
颬 xiā
颭 zhǎn
颮 biāo
颯 sà
颰 bá
颱 tái
颲 liè
颳 guā
颴 xuàn
颵 shāo
颶 jù
颷 biāo
颸 sī
颹 wěi
颺 yáng
颻 yáo
颼 sōu
颽 kǎi
颾 sōu
颿 fān
飀 liú
飁 xí
飂 liù
飃 piāo
飄 piāo
飅 liú
飆 biāo
飇 biāo
飈 biāo
飉 liáo
飊 biao
飋 sè
飌 fēng
飍 xiū
风 fēng
飏 yáng
飐 zhǎn
飑 biāo
飒 sà
飓 jù
飔 sī
飕 sōu
飖 yáo
飗 liú
飘 piāo
飙 biāo
飚 biāo
飛 fēi
飜 fān
飝 fēi
飞 fēi
食 shí
飠 shí
飡 cān
飢 jī
飣 dìng
